project_name,commit_after,commit_before,commit_date,bug_type_name,bug_type_id,bug_category,status,url,src_files,test_files,func_start,func_end,test_name,test_status
danmar___cppcheck,a0c37ceba27179496fa2f44072f85e2a5448216e,d30f42e0da85ef23cd5efb46225a8be29b90b5f8,2021-08-21T19:17:05Z,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/a0c37ceba27179496fa2f44072f85e2a5448216e,lib/valueflow.cpp,test/testcondition.cpp,4545,4558,TestCondition,success2
danmar___cppcheck,272760f9cac187bd16ab4a596a0cab870ceb42be,315a093e185613d85b71d580f3d0b5e106e215de,2019-04-23T08:46:22Z,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/272760f9cac187bd16ab4a596a0cab870ceb42be,lib/checkclass.cpp,test/testclass.cpp,273,279,testrunner,success2
danmar___cppcheck,398fa280213771a0fa7a649a54dd6e6625d48e20,ac4f4258a00dd15ddf1816e711a44a085512f714,2021-12-16T21:34:51Z,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/398fa280213771a0fa7a649a54dd6e6625d48e20,lib/valueflow.cpp,test/teststl.cpp,7188,7194,TestStl,success2
danmar___cppcheck,d2284ddbcd2a70b4a39047ae32b1c5662060407f,534659e5968f907c54a829738efe65a129b2c648,2019-07-14T14:20:45Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/d2284ddbcd2a70b4a39047ae32b1c5662060407f,lib/checkunusedvar.cpp,test/testunusedvar.cpp,1131,1137,testrunner,success2
danmar___cppcheck,fd3cb2497364d350632c288ce3771738499f718e,c0a8d628b98ff0b65a02e603c496020edb7a0e82,2019-08-23T04:33:00Z,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/fd3cb2497364d350632c288ce3771738499f718e,lib/checkmemoryleak.cpp,test/testmemleak.cpp,1000,1022,testrunner,success2
danmar___cppcheck,192c30ab1d3ec97ae7c6955d8953fac133b8e4ff,49f1282ce13081ccf2e423e436926f867e5fe62d,2022-10-19T17:19:01Z,Memory Error: Uncontrolled Resource Consumption,C.2,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/192c30ab1d3ec97ae7c6955d8953fac133b8e4ff,lib/tokenize.cpp,test/testtokenize.cpp,3161,3167,TestTokenizer; TestThreadExecutor,success2
danmar___cppcheck,ea2916a3e49934d482cd9b30b520c7873db4de82,56e17fb2287fef9b9ef4c5511975aaf0487d6db2,2019-12-07T20:16:25Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/danmar/cppcheck/commits/ea2916a3e49934d482cd9b30b520c7873db4de82,lib/tokenlist.cpp,test/testtokenize.cpp,883,889,TestTokenizer,success2
facebook___rocksdb,cc8ded6152c51ac853d2915273eed3e6f9af029b,fbfcf5cbcd3b09b6de0924d3c52a744a626135c0,2022-08-02T02:49:05Z,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/facebook/rocksdb/commits/cc8ded6152c51ac853d2915273eed3e6f9af029b,db/compaction/compaction_iterator.cc,db/blob/db_blob_compaction_test.cc,1284,1290,DBBlobCompactionTest.CompactionDoNotFillCache,success2
facebook___rocksdb,b87c355772c0e1a643cbbd9799809d376073a6fe,57a0e2f304bcbdf541d7d49fa9093035f6bbd25d,2022-06-30T17:16:03Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/facebook/rocksdb/commits/b87c355772c0e1a643cbbd9799809d376073a6fe,db/db_iter.cc,db/db_with_timestamp_basic_test.cc,1612,1618,DBBasicTestWithTimestamp.SimpleBackwardIterateLowerTsBound,success2
facebook___rocksdb,1d2950b8dd38009d0719e4a857f5a42bb1bc9675,d665afdbf30d8038d98e4333346fa4a5e83c0d21,2022-06-14T20:20:54Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/facebook/rocksdb/commits/1d2950b8dd38009d0719e4a857f5a42bb1bc9675,options/options_parser.cc,options/options_test.cc,453,464,OptionsParserTest.DumpAndParse,success2
fmtlib___fmt,6a1346405949ca1cf5befc5e83c6c66c86e4f9d1,70de324aa801eaf52e94c402d526a3849797c620,2022-02-17T00:57:06Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/6a1346405949ca1cf5befc5e83c6c66c86e4f9d1,include/fmt/core.h,test/format-test.cc,2819,2825,format-test,success2
fmtlib___fmt,611cf0b3c644d33b9d347b824bf06bd594bfa564,58a8f2f539cda653b8ee9e038507f221fed13b4e,2019-09-06T14:03:47Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/611cf0b3c644d33b9d347b824bf06bd594bfa564,include/fmt/format.h,test/format-test.cc,1441,1447,format-test,success2
fmtlib___fmt,287eaab3b2777daa5d0d0cf72d977196ba54efb7,a97757736b8e4cf7ae5a911b9455fdcbae76563a,2019-02-26T22:16:34Z,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/287eaab3b2777daa5d0d0cf72d977196ba54efb7,include/fmt/format.h,test/format-test.cc,2755,2764,format-test,success2
fmtlib___fmt,0cc73ebf79ec39ba74f3d31a76c0acb2df824908,33efc3c94fb8eea56dbf6067d7957a8cee0c9a8d,2020-08-06T14:38:18Z,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/0cc73ebf79ec39ba74f3d31a76c0acb2df824908,include/fmt/core.h,test/format-test.cc,1713,1719,format-test,success2
fmtlib___fmt,fc6e0fe992156935bfb66bb2121c62ee8446758e,6322b47e60de9849f469348df307dc50d65c127f,2018-06-07T16:41:40Z,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/fc6e0fe992156935bfb66bb2121c62ee8446758e,include/fmt/format.h,test/format-test.cc,2927,2933,format-test,success2
fmtlib___fmt,96c18b26c28bbdb8305b79be4eacfb28ee4aa872,981b517ccf2d91bf3bf52c518ac43710b57b5e17,2020-05-15T13:45:51Z,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/96c18b26c28bbdb8305b79be4eacfb28ee4aa872,include/fmt/printf.h,test/printf-test.cc,257,263,printf-test,success2
fmtlib___fmt,279d698e1b37f3f0a9b5c21b12198894d31c381d,76cfb50b2d8df5b0193744091f2bc3c8b4f87eaa,2020-08-03T17:51:42Z,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/279d698e1b37f3f0a9b5c21b12198894d31c381d,include/fmt/format.h,test/locale-test.cc,1613,1620,locale-test,success2
fmtlib___fmt,c1d430e61ab306e0e1d454fea6e07b4f66667a65,38a85502ed824d34a751ab4a122005a9d4454fd3,2019-05-05T00:52:20Z,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/c1d430e61ab306e0e1d454fea6e07b4f66667a65,include/fmt/chrono.h,test/chrono-test.cc,430,440,chrono-test,success2
fmtlib___fmt,cd7202e0399677942a5428a7db9dec1d3c8b5c45,51d3685efe0eb8a44656f9fd5dac6a04f4e58259,2022-10-16T21:04:55Z,Memory Error: Memory Overflow,C.3,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/cd7202e0399677942a5428a7db9dec1d3c8b5c45,include/fmt/chrono.h,test/chrono-test.cc,1838,1844,chrono-test,success2
fmtlib___fmt,971fb584c3ea548c12dcfa813b0bafb94e1c0fde,7cea16380939074d00df0aa30ccdea07de6a9497,2017-12-09T16:15:13Z,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/971fb584c3ea548c12dcfa813b0bafb94e1c0fde,include/fmt/format.h,test/format-test.cc,3001,3012,format-test,success2
fmtlib___fmt,e6b37b4aff1a673cb735b9b287aa637142120f6d,8cf4c52068054661a9b2fdeae5b2baa25fc9d175,2019-12-22T00:33:34Z,Memory Error: Memory Overflow,C.3,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/e6b37b4aff1a673cb735b9b287aa637142120f6d,include/fmt/format-inl.h,test/format-test.cc,1292,1300,format-test,success2
fmtlib___fmt,6b7bfed40c559c06d2a4e074427dbc24819bd447,bcab36da3f593270fe41f1d490bc06091dc02eba,2020-11-04T03:19:10Z,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/6b7bfed40c559c06d2a4e074427dbc24819bd447,include/fmt/format-inl.h,test/format-test.cc,2332,2338,format-test,success2
fmtlib___fmt,c04fb91b03cb6480c4a39b214efb6b05e452b20c,323b92bffef75c9cf99dd8666bfc2f7e11fb8cb0,2018-07-04T14:40:56Z,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/c04fb91b03cb6480c4a39b214efb6b05e452b20c,include/fmt/format.h,test/format-test.cc,3216,3224,format-test,success2
fmtlib___fmt,2b7a146fa1f91ee3d7ebc6a782663185543bc373,89d0c7124bc7330e90712f9b1fa9824a0fa8303a,2020-07-29T14:04:11Z,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/fmtlib/fmt/commits/2b7a146fa1f91ee3d7ebc6a782663185543bc373,include/fmt/format.h,test/locale-test.cc,1559,1565,locale-test,success2
libevent___libevent,445027a5dcfe0acce431b7d4065d2ac1f6b270d7,70daa93a514075eb0102eec4c6e5002b114264a9,2019-08-22 16:36:12 -0400,Logic Organization: Wrong Function Call Sequence,D.2,bug,1,https://api.github.com/repos/libevent/libevent/commits/445027a5dcfe0acce431b7d4065d2ac1f6b270d7,event.c,test/regress_finalize.c,1728,1735,regress__SELECT_debug; regress__timerfd_EPOLL; regress__POLL_debug; regress__timerfd_changelist_EPOLL_debug; regress__SELECT; regress__changelist_EPOLL; regress__changelist_EPOLL_debug; regress__POLL; regress__timerfd_changelist_EPOLL; regress__timerfd_EPOLL_debug,success2
libevent___libevent,4da9f87ccbe71edb3b3aaf74b8b64d7e9c41dcaf,968bbd5c918568eb95b493af05c464ddfc36671b,2020-02-27 16:59:45 +0300,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/libevent/libevent/commits/4da9f87ccbe71edb3b3aaf74b8b64d7e9c41dcaf,evdns.c,test/regress_dns.c,4106,4123,regress__SELECT_debug; regress__POLL_debug; regress__SELECT; regress__changelist_EPOLL; regress__changelist_EPOLL_debug,success2
libevent___libevent,972b456bf60e9a2f550ec45a14921c06e252c793,c10cde4c617979e951352775a9685a47bf9c6acd,2020-05-05 00:21:18 +0300,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/libevent/libevent/commits/972b456bf60e9a2f550ec45a14921c06e252c793,epoll.c,test/regress.c,487,493,regress__timerfd_EPOLL; regress__timerfd_changelist_EPOLL_debug; regress__changelist_EPOLL; regress__changelist_EPOLL_debug; regress__timerfd_changelist_EPOLL; regress__timerfd_EPOLL_debug,success2
llvm___llvm-project,545a9b0f51d105041b472f8649a8179550576c72,fa58e5e111d97c63886df3ca1d5a0af3f221e45e,2014-12-07 17:56:16 +0000,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/545a9b0f51d105041b472f8649a8179550576c72,llvm/lib/AsmParser/LLParser.cpp,llvm/test/Assembler/functionlocal-metadata-attachments.ll; llvm/test/Assembler/functionlocal-metadata-complex-1.ll; llvm/test/Assembler/functionlocal-metadata-complex-2.ll; llvm/test/Assembler/functionlocal-metadata-complex-3.ll; llvm/test/Bitcode/function-local-metadata.ll; llvm/test/Bitcode/function-local-metadata.ll.bc,1532,1538,llvm/test/Assembler/functionlocal-metadata-attachments.ll,success2
llvm___llvm-project,27de9b0f7001d3da9423e3e9b7b17565a38c1b51,c02393604bc898100e4c2f2b8b01074f28c81432,2014-12-08 18:18:32 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/27de9b0f7001d3da9423e3e9b7b17565a38c1b51,llvm/lib/Target/X86/MCTargetDesc/X86AsmBackend.cpp,llvm/test/CodeGen/X86/compact-unwind.ll; llvm/test/CodeGen/X86/no-compact-unwind.ll; llvm/test/MC/X86/compact-unwind.s,682,688,llvm/test/CodeGen/X86/compact-unwind.ll,success2
llvm___llvm-project,f379a6c684d47484fb1a0e47df4321fee21f4f6e,03a04a58ea4a1200ce6773735f44c2d26e4d88a5,2016-04-24 15:05:04 +0000,Memory Error: Uncontrolled Resource Consumption,C.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/f379a6c684d47484fb1a0e47df4321fee21f4f6e,llvm/lib/Target/X86/Utils/X86ShuffleDecode.cpp,llvm/test/CodeGen/X86/vector-shuffle-combining-xop.ll,367,373,llvm/test/CodeGen/X86/vector-shuffle-combining-xop.ll,success2
llvm___llvm-project,93035c8f47589590b65041603524f48a7c007e1f,1858c664de64fc8829bf09571aa82f6f4cea49b9,2016-04-24 22:23:13 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/93035c8f47589590b65041603524f48a7c007e1f,llvm/lib/IR/Verifier.cpp,llvm/test/DebugInfo/X86/arange-and-stub.ll; llvm/test/DebugInfo/X86/dbg-declare-arg.ll; llvm/test/Verifier/callsite-dbgloc.ll,2579,2584,llvm/test/Verifier/callsite-dbgloc.ll,success2
llvm___llvm-project,0c3518e84b668975df03ac8b9620d7bf181bd349,0a7c9d110c9e755c535741d42dfc4c266e3aee7b,2016-05-04 15:40:57 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0c3518e84b668975df03ac8b9620d7bf181bd349,llvm/lib/Transforms/Utils/SimplifyCFG.cpp,llvm/test/Transforms/SimplifyCFG/PR27615-simplify-cond-br.ll,1448,1457,llvm/test/Transforms/SimplifyCFG/PR27615-simplify-cond-br.ll,success2
llvm___llvm-project,ee20294af55e73f12829aefd0b6519cf81efe93d,45533b4060c781a7925faec9f9a933e568e0480b,2016-05-11 15:45:43 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ee20294af55e73f12829aefd0b6519cf81efe93d,llvm/lib/Analysis/BasicAliasAnalysis.cpp,llvm/test/Analysis/BasicAA/struct-geps.ll,847,853,llvm/test/Analysis/BasicAA/struct-geps.ll,success2
llvm___llvm-project,f28beac4196167b0ca6184625bece102b0589b03,e9fa3585c5929b1c5646140a5cce3f096ca64d1f,2016-05-13 16:52:24 +0000,Memory Error: Uncontrolled Resource Consumption,C.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/f28beac4196167b0ca6184625bece102b0589b03,llvm/lib/Transforms/Scalar/MemCpyOptimizer.cpp,llvm/test/Transforms/MemCpyOpt/profitable-memset.ll,185,191,llvm/test/Transforms/MemCpyOpt/profitable-memset.ll,success2
llvm___llvm-project,0c8f3f9332929b12c0f81dcf07169c1869098c3b,27dba61ff313d68c9c3dcb2ea3f769477a8b789e,2016-05-13 17:28:12 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0c8f3f9332929b12c0f81dcf07169c1869098c3b,llvm/lib/Transforms/InstCombine/InstCombineCompares.cpp,llvm/test/Transforms/InstCombine/icmp-vec.ll,3130,3137,llvm/test/Transforms/InstCombine/icmp-vec.ll,success2
llvm___llvm-project,e7d833defb62c1e4a1944cbad740f540c0ab44d2,85df931dea607ef0c411ce6c01fe60afb5aa8d6a,2016-05-16 22:45:10 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/e7d833defb62c1e4a1944cbad740f540c0ab44d2,llvm/lib/CodeGen/AsmPrinter/DwarfUnit.cpp,llvm/test/DebugInfo/X86/bitfields-dwarf4.ll,1393,1399,llvm/test/DebugInfo/X86/bitfields-dwarf4.ll,success2
llvm___llvm-project,7aa34c8cbb7f81737666d08217769d6ef81181d5,e4a5d37d6bed0fc503099c64ea6c65761cbb6518,2016-05-17 02:37:53 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/7aa34c8cbb7f81737666d08217769d6ef81181d5,llvm/lib/CodeGen/AsmPrinter/DwarfUnit.cpp,llvm/test/DebugInfo/ARM/big-endian-bitfield.ll; llvm/test/DebugInfo/X86/bitfields-dwarf4.ll,1390,1434,llvm/test/DebugInfo/X86/bitfields-dwarf4.ll,success2
llvm___llvm-project,7008ce3f989105a667eab5f34f7ba6fcdc1ba3d8,fd7ddf1479f1f401a8159d37e6058273f67b20c8,2016-06-02 16:33:41 +0000,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/7008ce3f989105a667eab5f34f7ba6fcdc1ba3d8,llvm/lib/Transforms/Instrumentation/InstrProfiling.cpp,llvm/test/Instrumentation/InstrProfiling/PR23499.ll; llvm/test/Transforms/PGOProfile/indirect_call_profile.ll,258,264,llvm/test/Transforms/PGOProfile/indirect_call_profile.ll,success2
llvm___llvm-project,ea8a2111690ab56450f7ab3cedcbcdbae17a87aa,2ead861d074da501e5f6c5dca75324c86fbabb64,2016-06-04 22:04:05 +0000,Signature: Fault Input Type,A.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ea8a2111690ab56450f7ab3cedcbcdbae17a87aa,llvm/lib/Transforms/InstCombine/InstCombineCompares.cpp,llvm/test/Transforms/InstCombine/cast.ll; llvm/test/Transforms/InstCombine/signed-comparison.ll,2439,2445,llvm/test/Transforms/InstCombine/cast.ll; llvm/test/Transforms/InstCombine/signed-comparison.ll,success2
llvm___llvm-project,4a697c312f901a3a1ec92e24c91cefd64f6b4346,577be0fed36f4d26e767a39a7838c63e90574e13,2016-06-15 00:19:56 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/4a697c312f901a3a1ec92e24c91cefd64f6b4346,llvm/lib/Transforms/Scalar/LoopUnrollPass.cpp,llvm/test/Transforms/LoopUnroll/pr28132.ll,922,927,llvm/test/Transforms/LoopUnroll/pr28132.ll,success2
llvm___llvm-project,596a3bd9ece335303c14cd3d33cbc4cb1717db88,e766a87b0170fe9a1ecc1a776fef43bf27aa1294,2016-06-30 15:32:20 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/596a3bd9ece335303c14cd3d33cbc4cb1717db88,llvm/lib/Transforms/Scalar/DeadStoreElimination.cpp,llvm/test/Transforms/DeadStoreElimination/combined-partial-overwrites.ll,385,402,llvm/test/Transforms/DeadStoreElimination/combined-partial-overwrites.ll,success2
llvm___llvm-project,c1fa163392f52d2119dec645f4f127ef79b83310,2a185a2547caccd5e969e2c5e704ee9733aaa2fc,2016-07-21 12:37:07 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/c1fa163392f52d2119dec645f4f127ef79b83310,llvm/lib/CodeGen/ExecutionDepsFix.cpp,llvm/test/CodeGen/X86/break-false-dep.ll,520,527,llvm/test/CodeGen/X86/break-false-dep.ll,success2
llvm___llvm-project,b53b62eb69cd5768423786c5ced700bc2d1d2e20,1fbaf535d6a4555a751d1285889a7a1f52dfafc5,2016-09-16 00:38:18 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/b53b62eb69cd5768423786c5ced700bc2d1d2e20,llvm/lib/IR/AutoUpgrade.cpp,llvm/test/Bitcode/upgrade-module-flag.ll; llvm/test/Linker/Inputs/objectivec-class-property-flag-mismatch.ll; llvm/test/Linker/objectivec-class-property-flag-mismatch.ll,1587,1597,llvm/test/Linker/Inputs/objectivec-class-property-flag-mismatch.ll; llvm/test/Linker/objectivec-class-property-flag-mismatch.ll; llvm/test/Bitcode/upgrade-module-flag.ll,success2
llvm___llvm-project,0efb96a8ee1b57c39fb732a098f88b3410fc4aeb,63014581aad3a4ac37d2f53674a46dcae5b34f09,2016-09-19 08:23:08 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/0efb96a8ee1b57c39fb732a098f88b3410fc4aeb,llvm/lib/Transforms/Utils/SimplifyCFG.cpp,llvm/test/Transforms/SimplifyCFG/sink-common-code.ll,1527,1536,llvm/test/Transforms/SimplifyCFG/sink-common-code.ll,success2
llvm___llvm-project,fd0d7b21e0b974dcb8ee6257ae4ef4fa7398e80b,6ce45e0840bed276887787749ee7f83fbec65ab9,2016-10-12 10:20:15 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/fd0d7b21e0b974dcb8ee6257ae4ef4fa7398e80b,llvm/lib/Transforms/InstCombine/InstructionCombining.cpp,llvm/test/Transforms/InstCombine/switch-constant-expr.ll,2271,2296,llvm/test/Transforms/InstCombine/switch-constant-expr.ll,success2
llvm___llvm-project,89af112cf590e76fbb1fd964086a3882b7f935f9,be707f2930ceceb001557834b0e6940a5a81ce7b,2017-09-13 21:54:20 +0000,Memory Error: Uncontrolled Resource Consumption,C.2,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/89af112cf590e76fbb1fd964086a3882b7f935f9,llvm/lib/CodeGen/AsmPrinter/CodeViewDebug.cpp,llvm/test/DebugInfo/COFF/types-array-advanced.ll; llvm/test/DebugInfo/COFF/types-array-unsized.ll,1277,1287,llvm/test/DebugInfo/COFF/types-array-unsized.ll; llvm/test/DebugInfo/COFF/types-array-advanced.ll,success2
llvm___llvm-project,01fd7c8bd4fb3385215bff758b0bf68f179e842b,0fd7c5ccd6a15198c0cce4e8b83728ede7b7c7e4,2017-09-14 07:08:23 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/01fd7c8bd4fb3385215bff758b0bf68f179e842b,llvm/lib/CodeGen/AsmPrinter/AsmPrinter.cpp,llvm/test/CodeGen/Mips/xray-section-group.ll; llvm/test/CodeGen/PowerPC/xray-attribute-instrumentation.ll; llvm/test/CodeGen/X86/xray-section-group.ll; llvm/test/DebugInfo/X86/xray-split-dwarf-interaction.ll,2785,2791,llvm/test/CodeGen/X86/xray-section-group.ll,success2
llvm___llvm-project,7fdaa5e64114bd5b614cff87bc350e4358b95200,21a2aa72037649bfd64bda08706c06fb3fc0e9b7,2017-09-19 21:55:51 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/7fdaa5e64114bd5b614cff87bc350e4358b95200,llvm/lib/CodeGen/MIRPrinter.cpp,llvm/test/CodeGen/MIR/X86/unreachable_block.ll,598,605,llvm/test/CodeGen/MIR/X86/unreachable_block.ll,success2
llvm___llvm-project,17b0c78447e094e8465abc5dfb3a491f02521647,902eef32ebd1f272d54e0eb615f3c1e427a04b0b,2017-10-05 07:59:11 +0000,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/17b0c78447e094e8465abc5dfb3a491f02521647,llvm/lib/Transforms/InstCombine/InstCombineCasts.cpp,llvm/test/Transforms/InstCombine/div.ll,818,826,llvm/test/Transforms/InstCombine/div.ll,success2
llvm___llvm-project,77d90b0c39f079b8871c39772a5bad8b8bfac322,bcf7f290ffc57ae6bc4ff7a14bbf90b83b47844c,2017-11-28 21:30:38 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/77d90b0c39f079b8871c39772a5bad8b8bfac322,llvm/lib/Transforms/Scalar/SROA.cpp,llvm/test/DebugInfo/Generic/sroa-larger.ll,4134,4139,llvm/test/DebugInfo/Generic/sroa-larger.ll,success2
llvm___llvm-project,f3cefdd3505ebba0bd2c1625228033f2d3745564,98495291a7f236d356d851509adb7d7b4fd530ff,2017-12-05 09:08:24 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/f3cefdd3505ebba0bd2c1625228033f2d3745564,llvm/lib/Target/X86/X86DomainReassignment.cpp,llvm/test/CodeGen/X86/gpr-to-mask.ll,70,82,llvm/test/CodeGen/X86/gpr-to-mask.ll,success2
llvm___llvm-project,b69e5b739352d75f8adce23c3230e3be304ad89a,cf1773826fd815bf1c8ddc964f4c9f1b5b47b978,2018-02-02 10:34:13 +0000,Signature: Incorrect Function Usage,A.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/b69e5b739352d75f8adce23c3230e3be304ad89a,llvm/lib/Transforms/IPO/GlobalOpt.cpp,llvm/test/DebugInfo/X86/global-sra-fp80-array.ll; llvm/test/DebugInfo/X86/global-sra-fp80-struct.ll,526,544,llvm/test/DebugInfo/X86/global-sra-fp80-array.ll; llvm/test/DebugInfo/X86/global-sra-fp80-struct.ll,success2
llvm___llvm-project,ccfa5257a659cf1f54dd3f8518c8c42218369c41,75c649c96029a540466010525c36b5f20df25f2f,2018-03-01 00:08:38 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/ccfa5257a659cf1f54dd3f8518c8c42218369c41,llvm/lib/Target/X86/X86ISelLowering.cpp,llvm/test/CodeGen/X86/pr36553.ll,35737,35743,llvm/test/CodeGen/X86/pr36553.ll,success2
llvm___llvm-project,57feeed3076137da48c43010130eddbb8e81cb54,4925653555942acbafbb936ccf81cc6e5b384868,2018-03-02 17:46:39 +0000,Logic Organization: Improper Condition Organization,D.1,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/57feeed3076137da48c43010130eddbb8e81cb54,llvm/lib/Target/X86/X86FrameLowering.cpp,llvm/test/CodeGen/X86/x86-64-baseptr.ll,2108,2115,llvm/test/CodeGen/X86/x86-64-baseptr.ll,success2
llvm___llvm-project,e4ec473b3ff94ecec6fe2c828770a124b139e1a5,201a1086cf3ca3dfa949b26087a5b05610e66f8e,2018-04-27 20:44:01 +0000,Signature: Incorrect Function Return Value,A.3,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/e4ec473b3ff94ecec6fe2c828770a124b139e1a5,llvm/lib/Analysis/MustExecute.cpp,llvm/test/Transforms/LICM/preheader-safe.ll,109,116,llvm/test/Transforms/LICM/preheader-safe.ll,success2
llvm___llvm-project,4f799c027e09dafa0d1188509b256f75da3609a5,c47f79928952f1925b8c8ccbc6c53863bddcf998,2018-05-08 09:18:01 +0000,Signature: Incorrect Variable Usage,A.4,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/4f799c027e09dafa0d1188509b256f75da3609a5,llvm/lib/Target/X86/X86ISelLowering.cpp,llvm/test/CodeGen/X86/pr30290.ll,2839,2845,llvm/test/CodeGen/X86/pr30290.ll,success2
llvm___llvm-project,40e7663b1fca58b099c1cb1d5278f368494ea46d,5a778aa79f08990b6c5c4ad3ba6948c745663fe6,2018-08-14 01:24:35 +0000,Sanitizer: Control Expression Error,B,bug,1,https://api.github.com/repos/llvm/llvm-project.git/commits/40e7663b1fca58b099c1cb1d5278f368494ea46d,llvm/lib/Analysis/BasicAliasAnalysis.cpp,llvm/test/Analysis/BasicAA/tail-byval.ll; llvm/test/Transforms/DeadStoreElimination/tail-byval.ll,801,814,llvm/test/Transforms/DeadStoreElimination/tail-byval.ll; llvm/test/Analysis/BasicAA/tail-byval.ll,success2
